horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
6,ファニーバニー,6,差し,差し,663.543,663.543,5,5.0,54.852,8.0,45.0-82.0,0.75,50.986,63.786,61.343,53.146,60.864,76.799,52.386,40.459,63.881,0.721,50.017,49.406,0.289,0.3,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.74,0.807,0.0,0.765,1.0,76.536,74.001,78.808,63.334,65.603,60.068,65.0,38.808,0.0,0.0,42.36,48.305,34.2,0.0,0.0,53.0,-4.0,66.241,43.765,0.0,0.0,0.0,medium,46.348,46.348,0.5987
9,ナンナンプー,8,差し,差し,655.03,655.03,6,7.0,63.364,8.0,45.0-82.0,0.75,44.346,55.143,48.0,38.639,56.214,78.157,46.311,37.557,56.986,0.143,48.552,46.234,-1.539,0.091,-0.023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.512,0.542,0.076,0.785,1.0,78.471,51.199,65.13,67.693,63.086,49.368,65.0,25.993,0.0,0.0,45.068,47.0325,34.4,0.0,7.563,56.0,0.0,90.188,47.951,0.0,0.0,0.0,medium,46.348,46.348,0.5987
3,ナオミライトニング,3,差し,差し,648.885,648.885,7,2.22,69.51,8.0,45.0-82.0,0.75,41.327,42.714,55.857,34.566,52.221,69.065,43.194,36.094,50.842,-0.372,44.556,42.877,-1.369,-0.48,-0.503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.337,0.341,0.036,0.677,1.0,67.665,33.666,49.195,70.393,57.144,41.275,65.0,36.461,0.0,0.0,41.265,47.7175,33.9,0.0,3.571,53.0,-4.0,67.148,42.237,0.0,0.0,0.0,medium,46.348,46.348,0.5987
2,ブライアーヒル,2,差し,差し,644.419,644.419,8,1.0,73.976,8.0,45.0-82.0,0.75,38.281,39.071,48.0,20.079,37.871,78.533,40.0,33.831,50.06,-0.438,45.07,43.659,-0.549,-0.407,-0.391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.273,0.236,0.26,0.785,1.0,78.461,27.257,48.313,66.907,58.248,36.67,65.0,24.336,0.0,0.0,49.563,43.82,34.3,0.0,25.992,56.0,0.0,83.141,50.463,0.0,0.0,0.0,medium,46.348,46.348,0.5987
5,トップオンザヒル,5,差し,差し,638.911,638.911,9,4.22,79.484,8.0,45.0-82.0,0.75,35.0,35.0,51.886,9.97,9.529,36.57,40.0,36.397,35.451,-1.0,40.352,39.339,-0.889,-1.0,-1.008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.386,0.329,0.0,0.357,1.0,35.731,38.646,34.154,42.325,28.309,23.228,65.0,43.171,0.0,0.0,32.977,50.432500000000005,38.6,0.0,0.0,58.0,4.0,72.629,35.654,0.0,0.0,0.0,medium,46.348,46.348,0.5987
1,クワイエットアイ,1,逃げ,逃げ,715.457,715.457,1,0.22,6.951,8.0,0.0-8.0,0.75,38.133,63.857,45.829,23.646,25.486,60.914,40.0,31.822,47.598,-0.644,42.499,39.262,-2.769,-0.774,-1.019,0.005,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.713,0.698,0.129,0.616,1.0,61.569,71.344,66.12,46.409,46.373,42.68,65.0,14.93,0.0,0.0,41.982,46.5025,35.1,0.0,12.857,55.0,-2.0,80.864,43.243,0.0,0.0,0.0,medium,46.607,46.607,0.602
4,ララバニュルス,4,先行,先行,707.457,707.457,2,3.0,14.951,8.0,12.0-34.0,0.75,54.992,84.714,44.229,75.571,80.529,82.398,57.583,44.596,64.472,0.771,57.228,57.546,2.33,1.0,1.25,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.649,0.67,0.473,0.811,1.0,81.138,64.875,73.374,77.935,69.153,57.078,65.0,34.352,0.0,0.0,53.64,49.235,34.7,0.0,47.282,58.0,4.0,92.132,59.515,0.0,0.0,0.0,medium,46.607,46.607,0.602
8,シュークリーム,8,先行,先行,698.244,698.244,3,7.0,24.164,8.0,12.0-34.0,0.75,47.013,54.643,48.0,56.217,65.407,84.391,49.388,35.398,63.152,0.66,46.055,44.206,-0.015,-0.266,-0.313,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.795,0.827,0.0,0.834,1.0,83.43,79.535,83.046,68.555,67.778,54.257,65.0,20.36,0.0,0.0,37.545,51.66,35.9,0.0,0.0,56.0,0.0,65.017,41.391,0.0,0.0,0.0,medium,46.607,46.607,0.602
7,ドリーミングアップ,7,差し,差し,670.131,670.131,4,6.67,52.277,8.0,45.0-82.0,0.75,55.524,76.0,48.0,75.321,85.921,85.881,58.552,44.618,65.091,0.823,56.931,55.033,-2.599,1.0,1.234,0.005,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.347,0.381,0.752,0.853,1.0,85.295,34.688,59.351,87.608,73.816,48.459,65.0,48.631,0.0,0.0,58.912,45.5525,35.7,0.0,75.179,58.0,4.0,60.438,63.014,0.0,0.0,0.0,medium,46.607,46.607,0.602
6,ファニーバニー,6,差し,差し,667.666,667.666,5,5.45,54.742,8.0,45.0-82.0,0.75,50.986,63.786,61.343,53.146,60.864,76.799,52.386,40.459,63.881,0.721,50.017,49.406,0.289,0.3,0.43,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.74,0.807,0.0,0.765,1.0,76.536,74.001,78.808,63.334,65.603,60.068,65.0,38.808,0.0,0.0,42.36,48.305,34.2,0.0,0.0,53.0,-4.0,66.241,43.765,0.0,0.0,0.0,medium,46.607,46.607,0.602
9,ナンナンプー,8,差し,差し,659.084,659.084,6,7.0,63.324,8.0,45.0-82.0,0.75,44.346,55.143,48.0,38.639,56.214,78.157,46.311,37.557,56.986,0.143,48.552,46.234,-1.539,0.091,-0.023,0.005,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.512,0.542,0.076,0.785,1.0,78.471,51.199,65.13,67.693,63.086,49.368,65.0,25.993,0.0,0.0,45.068,47.0325,34.4,0.0,7.563,56.0,0.0,90.188,47.951,0.0,0.0,0.0,medium,46.607,46.607,0.602
3,ナオミライトニング,3,差し,差し,652.886,652.886,7,2.67,69.522,8.0,45.0-82.0,0.75,41.327,42.714,55.857,34.566,52.221,69.065,43.194,36.094,50.842,-0.372,44.556,42.877,-1.369,-0.48,-0.503,0.005,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.337,0.341,0.036,0.677,1.0,67.665,33.666,49.195,70.393,57.144,41.275,65.0,36.461,0.0,0.0,41.265,47.7175,33.9,0.0,3.571,53.0,-4.0,67.148,42.237,0.0,0.0,0.0,medium,46.607,46.607,0.602
2,ブライアーヒル,2,差し,差し,648.426,648.426,8,1.45,73.982,8.0,45.0-82.0,0.75,38.281,39.071,48.0,20.079,37.871,78.533,40.0,33.831,50.06,-0.438,45.07,43.659,-0.549,-0.407,-0.391,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.273,0.236,0.26,0.785,1.0,78.461,27.257,48.313,66.907,58.248,36.67,65.0,24.336,0.0,0.0,49.563,43.82,34.3,0.0,25.992,56.0,0.0,83.141,50.463,0.0,0.0,0.0,medium,46.607,46.607,0.602
5,トップオンザヒル,5,差し,差し,642.838,642.838,9,4.67,79.57,8.0,45.0-82.0,0.75,35.0,35.0,51.886,9.97,9.529,36.57,40.0,36.397,35.451,-1.0,40.352,39.339,-0.889,-1.0,-1.008,0.005,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.386,0.329,0.0,0.357,1.0,35.731,38.646,34.154,42.325,28.309,23.228,65.0,43.171,0.0,0.0,32.977,50.432500000000005,38.6,0.0,0.0,58.0,4.0,72.629,35.654,0.0,0.0,0.0,medium,46.607,46.607,0.602
1,クワイエットアイ,1,逃げ,逃げ,719.434,719.434,1,0.22,6.987,8.0,0.0-8.0,0.75,38.133,63.857,45.829,23.646,25.486,60.914,40.0,31.822,47.598,-0.644,42.499,39.262,-2.769,-0.774,-1.019,0.013,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.713,0.698,0.129,0.616,1.0,61.569,71.344,66.12,46.409,46.373,42.68,65.0,14.93,0.0,0.0,41.982,46.5025,35.1,0.0,12.857,55.0,-2.0,80.864,43.243,0.0,0.0,0.0,medium,46.866,46.866,0.6054
4,ララバニュルス,4,先行,先行,711.434,711.434,2,3.0,14.987,8.0,12.0-34.0,0.75,54.992,84.714,44.229,75.571,80.529,82.398,57.583,44.596,64.472,0.771,57.228,57.546,2.33,1.0,1.25,0.013,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.649,0.67,0.473,0.811,1.0,81.138,64.875,73.374,77.935,69.153,57.078,65.0,34.352,0.0,0.0,53.64,49.235,34.7,0.0,47.282,58.0,4.0,92.132,59.515,0.0,0.0,0.0,medium,46.866,46.866,0.6054
8,シュークリーム,8,先行,先行,702.367,702.367,3,7.0,24.055,8.0,12.0-34.0,0.75,47.013,54.643,48.0,56.217,65.407,84.391,49.388,35.398,63.152,0.66,46.055,44.206,-0.015,-0.266,-0.313,0.013,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.795,0.827,0.0,0.834,1.0,83.43,79.535,83.046,68.555,67.778,54.257,65.0,20.36,0.0,0.0,37.545,51.66,35.9,0.0,0.0,56.0,0.0,65.017,41.391,0.0,0.0,0.0,medium,46.866,46.866,0.6054
7,ドリーミングアップ,7,差し,差し,674.287,674.287,4,6.67,52.135,8.0,45.0-82.0,0.75,55.524,76.0,48.0,75.321,85.921,85.881,58.552,44.618,65.091,0.823,56.931,55.033,-2.599,1.0,1.234,0.013,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.347,0.381,0.752,0.853,1.0,85.295,34.688,59.351,87.608,73.816,48.459,65.0,48.631,0.0,0.0,58.912,45.5525,35.7,0.0,75.179,58.0,4.0,60.438,63.014,0.0,0.0,0.0,medium,46.866,46.866,0.6054
6,ファニーバニー,6,差し,差し,671.789,671.789,5,5.45,54.632,8.0,45.0-82.0,0.75,50.986,63.786,61.343,53.146,60.864,76.799,52.386,40.459,63.881,0.721,50.017,49.406,0.289,0.3,0.43,0.013,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.74,0.807,0.0,0.765,1.0,76.536,74.001,78.808,63.334,65.603,60.068,65.0,38.808,0.0,0.0,42.36,48.305,34.2,0.0,0.0,53.0,-4.0,66.241,43.765,0.0,0.0,0.0,medium,46.866,46.866,0.6054
9,ナンナンプー,8,差し,差し,663.139,663.139,6,7.0,63.283,8.0,45.0-82.0,0.75,44.346,55.143,48.0,38.639,56.214,78.157,46.311,37.557,56.986,0.143,48.552,46.234,-1.539,0.091,-0.023,0.013,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.512,0.542,0.076,0.785,1.0,78.471,51.199,65.13,67.693,63.086,49.368,65.0,25.993,0.0,0.0,45.068,47.0325,34.4,0.0,7.563,56.0,0.0,90.188,47.951,0.0,0.0,0.0,medium,46.866,46.866,0.6054
3,ナオミライトニング,3,差し,差し,656.887,656.887,7,2.67,69.535,8.0,45.0-82.0,0.75,41.327,42.714,55.857,34.566,52.221,69.065,43.194,36.094,50.842,-0.372,44.556,42.877,-1.369,-0.48,-0.503,0.013,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.337,0.341,0.036,0.677,1.0,67.665,33.666,49.195,70.393,57.144,41.275,65.0,36.461,0.0,0.0,41.265,47.7175,33.9,0.0,3.571,53.0,-4.0,67.148,42.237,0.0,0.0,0.0,medium,46.866,46.866,0.6054
2,ブライアーヒル,2,差し,差し,652.433,652.433,8,1.45,73.988,8.0,45.0-82.0,0.75,38.281,39.071,48.0,20.079,37.871,78.533,40.0,33.831,50.06,-0.438,45.07,43.659,-0.549,-0.407,-0.391,0.013,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.273,0.236,0.26,0.785,1.0,78.461,27.257,48.313,66.907,58.248,36.67,65.0,24.336,0.0,0.0,49.563,43.82,34.3,0.0,25.992,56.0,0.0,83.141,50.463,0.0,0.0,0.0,medium,46.866,46.866,0.6054
5,トップオンザヒル,5,差し,差し,646.765,646.765,9,4.67,79.656,8.0,45.0-82.0,0.75,35.0,35.0,51.886,9.97,9.529,36.57,40.0,36.397,35.451,-1.0,40.352,39.339,-0.889,-1.0,-1.008,0.013,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.386,0.329,0.0,0.357,1.0,35.731,38.646,34.154,42.325,28.309,23.228,65.0,43.171,0.0,0.0,32.977,50.432500000000005,38.6,0.0,0.0,58.0,4.0,72.629,35.654,0.0,0.0,0.0,medium,46.866,46.866,0.6054
1,クワイエットアイ,1,逃げ,逃げ,723.411,723.411,1,0.22,7.024,8.0,0.0-8.0,0.75,38.133,63.857,45.829,23.646,25.486,60.914,40.0,31.822,47.598,-0.644,42.499,39.262,-2.769,-0.774,-1.019,0.022,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.713,0.698,0.129,0.616,1.0,61.569,71.344,66.12,46.409,46.373,42.68,65.0,14.93,0.0,0.0,41.982,46.5025,35.1,0.0,12.857,55.0,-2.0,80.864,43.243,0.0,0.0,0.0,medium,47.125,47.125,0.6087
4,ララバニュルス,4,先行,先行,715.411,715.411,2,3.0,15.024,8.0,12.0-34.0,0.75,54.992,84.714,44.229,75.571,80.529,82.398,57.583,44.596,64.472,0.771,57.228,57.546,2.33,1.0,1.25,0.022,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.649,0.67,0.473,0.811,1.0,81.138,64.875,73.374,77.935,69.153,57.078,65.0,34.352,0.0,0.0,53.64,49.235,34.7,0.0,47.282,58.0,4.0,92.132,59.515,0.0,0.0,0.0,medium,47.125,47.125,0.6087
8,シュークリーム,8,先行,先行,706.489,706.489,3,7.0,23.945,8.0,12.0-34.0,0.75,47.013,54.643,48.0,56.217,65.407,84.391,49.388,35.398,63.152,0.66,46.055,44.206,-0.015,-0.266,-0.313,0.022,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.795,0.827,0.0,0.834,1.0,83.43,79.535,83.046,68.555,67.778,54.257,65.0,20.36,0.0,0.0,37.545,51.66,35.9,0.0,0.0,56.0,0.0,65.017,41.391,0.0,0.0,0.0,medium,47.125,47.125,0.6087
7,ドリーミングアップ,7,差し,差し,678.443,678.443,4,6.67,51.992,8.0,45.0-82.0,0.75,55.524,76.0,48.0,75.321,85.921,85.881,58.552,44.618,65.091,0.823,56.931,55.033,-2.599,1.0,1.234,0.022,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.347,0.381,0.752,0.853,1.0,85.295,34.688,59.351,87.608,73.816,48.459,65.0,48.631,0.0,0.0,58.912,45.5525,35.7,0.0,75.179,58.0,4.0,60.438,63.014,0.0,0.0,0.0,medium,47.125,47.125,0.6087
6,ファニーバニー,6,差し,差し,675.913,675.913,5,5.45,54.522,8.0,45.0-82.0,0.75,50.986,63.786,61.343,53.146,60.864,76.799,52.386,40.459,63.881,0.721,50.017,49.406,0.289,0.3,0.43,0.022,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.74,0.807,0.0,0.765,1.0,76.536,74.001,78.808,63.334,65.603,60.068,65.0,38.808,0.0,0.0,42.36,48.305,34.2,0.0,0.0,53.0,-4.0,66.241,43.765,0.0,0.0,0.0,medium,47.125,47.125,0.6087
9,ナンナンプー,8,差し,差し,667.193,667.193,6,7.0,63.242,8.0,45.0-82.0,0.75,44.346,55.143,48.0,38.639,56.214,78.157,46.311,37.557,56.986,0.143,48.552,46.234,-1.539,0.091,-0.023,0.022,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.512,0.542,0.076,0.785,1.0,78.471,51.199,65.13,67.693,63.086,49.368,65.0,25.993,0.0,0.0,45.068,47.0325,34.4,0.0,7.563,56.0,0.0,90.188,47.951,0.0,0.0,0.0,medium,47.125,47.125,0.6087
3,ナオミライトニング,3,差し,差し,660.888,660.888,7,2.67,69.547,8.0,45.0-82.0,0.75,41.327,42.714,55.857,34.566,52.221,69.065,43.194,36.094,50.842,-0.372,44.556,42.877,-1.369,-0.48,-0.503,0.022,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.337,0.341,0.036,0.677,1.0,67.665,33.666,49.195,70.393,57.144,41.275,65.0,36.461,0.0,0.0,41.265,47.7175,33.9,0.0,3.571,53.0,-4.0,67.148,42.237,0.0,0.0,0.0,medium,47.125,47.125,0.6087
2,ブライアーヒル,2,差し,差し,656.441,656.441,8,1.45,73.994,8.0,45.0-82.0,0.75,38.281,39.071,48.0,20.079,37.871,78.533,40.0,33.831,50.06,-0.438,45.07,43.659,-0.549,-0.407,-0.391,0.022,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.273,0.236,0.26,0.785,1.0,78.461,27.257,48.313,66.907,58.248,36.67,65.0,24.336,0.0,0.0,49.563,43.82,34.3,0.0,25.992,56.0,0.0,83.141,50.463,0.0,0.0,0.0,medium,47.125,47.125,0.6087
5,トップオンザヒル,5,差し,差し,650.693,650.693,9,4.67,79.742,8.0,45.0-82.0,0.75,35.0,35.0,51.886,9.97,9.529,36.57,40.0,36.397,35.451,-1.0,40.352,39.339,-0.889,-1.0,-1.008,0.022,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.386,0.329,0.0,0.357,1.0,35.731,38.646,34.154,42.325,28.309,23.228,65.0,43.171,0.0,0.0,32.977,50.432500000000005,38.6,0.0,0.0,58.0,4.0,72.629,35.654,0.0,0.0,0.0,medium,47.125,47.125,0.6087
1,クワイエットアイ,1,逃げ,逃げ,727.388,727.388,1,0.22,7.06,8.0,0.0-8.0,0.75,38.133,63.857,45.829,23.646,25.486,60.914,40.0,31.822,47.598,-0.644,42.499,39.262,-2.769,-0.774,-1.019,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.713,0.698,0.129,0.616,1.0,61.569,71.344,66.12,46.409,46.373,42.68,65.0,14.93,0.0,0.0,41.982,46.5025,35.1,0.0,12.857,55.0,-2.0,80.864,43.243,0.0,0.0,0.0,medium,47.384,47.384,0.612
4,ララバニュルス,4,先行,先行,719.388,719.388,2,3.0,15.06,8.0,12.0-34.0,0.75,54.992,84.714,44.229,75.571,80.529,82.398,57.583,44.596,64.472,0.771,57.228,57.546,2.33,1.0,1.25,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.649,0.67,0.473,0.811,1.0,81.138,64.875,73.374,77.935,69.153,57.078,65.0,34.352,0.0,0.0,53.64,49.235,34.7,0.0,47.282,58.0,4.0,92.132,59.515,0.0,0.0,0.0,medium,47.384,47.384,0.612
8,シュークリーム,8,先行,先行,710.612,710.612,3,7.0,23.836,8.0,12.0-34.0,0.75,47.013,54.643,48.0,56.217,65.407,84.391,49.388,35.398,63.152,0.66,46.055,44.206,-0.015,-0.266,-0.313,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.795,0.827,0.0,0.834,1.0,83.43,79.535,83.046,68.555,67.778,54.257,65.0,20.36,0.0,0.0,37.545,51.66,35.9,0.0,0.0,56.0,0.0,65.017,41.391,0.0,0.0,0.0,medium,47.384,47.384,0.612
7,ドリーミングアップ,7,差し,差し,682.599,682.599,4,6.67,51.849,8.0,45.0-82.0,0.75,55.524,76.0,48.0,75.321,85.921,85.881,58.552,44.618,65.091,0.823,56.931,55.033,-2.599,1.0,1.234,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.347,0.381,0.752,0.853,1.0,85.295,34.688,59.351,87.608,73.816,48.459,65.0,48.631,0.0,0.0,58.912,45.5525,35.7,0.0,75.179,58.0,4.0,60.438,63.014,0.0,0.0,0.0,medium,47.384,47.384,0.612
6,ファニーバニー,6,差し,差し,680.036,680.036,5,5.45,54.412,8.0,45.0-82.0,0.75,50.986,63.786,61.343,53.146,60.864,76.799,52.386,40.459,63.881,0.721,50.017,49.406,0.289,0.3,0.43,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.74,0.807,0.0,0.765,1.0,76.536,74.001,78.808,63.334,65.603,60.068,65.0,38.808,0.0,0.0,42.36,48.305,34.2,0.0,0.0,53.0,-4.0,66.241,43.765,0.0,0.0,0.0,medium,47.384,47.384,0.612
9,ナンナンプー,8,差し,差し,671.247,671.247,6,7.0,63.201,8.0,45.0-82.0,0.75,44.346,55.143,48.0,38.639,56.214,78.157,46.311,37.557,56.986,0.143,48.552,46.234,-1.539,0.091,-0.023,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.512,0.542,0.076,0.785,1.0,78.471,51.199,65.13,67.693,63.086,49.368,65.0,25.993,0.0,0.0,45.068,47.0325,34.4,0.0,7.563,56.0,0.0,90.188,47.951,0.0,0.0,0.0,medium,47.384,47.384,0.612
3,ナオミライトニング,3,差し,差し,664.889,664.889,7,2.67,69.56,8.0,45.0-82.0,0.75,41.327,42.714,55.857,34.566,52.221,69.065,43.194,36.094,50.842,-0.372,44.556,42.877,-1.369,-0.48,-0.503,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.337,0.341,0.036,0.677,1.0,67.665,33.666,49.195,70.393,57.144,41.275,65.0,36.461,0.0,0.0,41.265,47.7175,33.9,0.0,3.571,53.0,-4.0,67.148,42.237,0.0,0.0,0.0,medium,47.384,47.384,0.612
2,ブライアーヒル,2,差し,差し,660.448,660.448,8,1.45,74.0,8.0,45.0-82.0,0.75,38.281,39.071,48.0,20.079,37.871,78.533,40.0,33.831,50.06,-0.438,45.07,43.659,-0.549,-0.407,-0.391,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.273,0.236,0.26,0.785,1.0,78.461,27.257,48.313,66.907,58.248,36.67,65.0,24.336,0.0,0.0,49.563,43.82,34.3,0.0,25.992,56.0,0.0,83.141,50.463,0.0,0.0,0.0,medium,47.384,47.384,0.612
5,トップオンザヒル,5,差し,差し,654.62,654.62,9,4.67,79.828,8.0,45.0-82.0,0.75,35.0,35.0,51.886,9.97,9.529,36.57,40.0,36.397,35.451,-1.0,40.352,39.339,-0.889,-1.0,-1.008,0.03,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.386,0.329,0.0,0.357,1.0,35.731,38.646,34.154,42.325,28.309,23.228,65.0,43.171,0.0,0.0,32.977,50.432500000000005,38.6,0.0,0.0,58.0,4.0,72.629,35.654,0.0,0.0,0.0,medium,47.384,47.384,0.612
1,クワイエットアイ,1,逃げ,逃げ,731.364,731.364,1,0.22,7.097,8.0,0.0-8.0,0.75,38.133,63.857,45.829,23.646,25.486,60.914,40.0,31.822,47.598,-0.644,42.499,39.262,-2.769,-0.774,-1.019,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.713,0.698,0.129,0.616,1.0,61.569,71.344,66.12,46.409,46.373,42.68,65.0,14.93,0.0,0.0,41.982,46.5025,35.1,0.0,12.857,55.0,-2.0,80.864,43.243,0.0,0.0,0.0,medium,47.643,47.643,0.6154
4,ララバニュルス,4,先行,先行,723.364,723.364,2,3.0,15.097,8.0,12.0-34.0,0.75,54.992,84.714,44.229,75.571,80.529,82.398,57.583,44.596,64.472,0.771,57.228,57.546,2.33,1.0,1.25,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.649,0.67,0.473,0.811,1.0,81.138,64.875,73.374,77.935,69.153,57.078,65.0,34.352,0.0,0.0,53.64,49.235,34.7,0.0,47.282,58.0,4.0,92.132,59.515,0.0,0.0,0.0,medium,47.643,47.643,0.6154
8,シュークリーム,8,先行,先行,714.734,714.734,3,7.0,23.727,8.0,12.0-34.0,0.75,47.013,54.643,48.0,56.217,65.407,84.391,49.388,35.398,63.152,0.66,46.055,44.206,-0.015,-0.266,-0.313,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.795,0.827,0.0,0.834,1.0,83.43,79.535,83.046,68.555,67.778,54.257,65.0,20.36,0.0,0.0,37.545,51.66,35.9,0.0,0.0,56.0,0.0,65.017,41.391,0.0,0.0,0.0,medium,47.643,47.643,0.6154
7,ドリーミングアップ,7,差し,差し,686.755,686.755,4,6.67,51.707,8.0,45.0-82.0,0.75,55.524,76.0,48.0,75.321,85.921,85.881,58.552,44.618,65.091,0.823,56.931,55.033,-2.599,1.0,1.234,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.347,0.381,0.752,0.853,1.0,85.295,34.688,59.351,87.608,73.816,48.459,65.0,48.631,0.0,0.0,58.912,45.5525,35.7,0.0,75.179,58.0,4.0,60.438,63.014,0.0,0.0,0.0,medium,47.643,47.643,0.6154
6,ファニーバニー,6,差し,差し,684.159,684.159,5,5.45,54.303,8.0,45.0-82.0,0.75,50.986,63.786,61.343,53.146,60.864,76.799,52.386,40.459,63.881,0.721,50.017,49.406,0.289,0.3,0.43,0.038,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.74,0.807,0.0,0.765,1.0,76.536,74.001,78.808,63.334,65.603,60.068,65.0,38.808,0.0,0.0,42.36,48.305,34.2,0.0,0.0,53.0,-4.0,66.241,43.765,0.0,0.0,0.0,medium,47.643,47.643,0.6154
9,ナンナンプー,8,差し,差し,675.301,675.301,6,7.0,63.16,8.0,45.0-82.0,0.75,44.346,55.143,48.0,38.639,56.214,78.157,46.311,37.557,56.986,0.143,48.552,46.234,-1.539,0.091,-0.023,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.512,0.542,0.076,0.785,1.0,78.471,51.199,65.13,67.693,63.086,49.368,65.0,25.993,0.0,0.0,45.068,47.0325,34.4,0.0,7.563,56.0,0.0,90.188,47.951,0.0,0.0,0.0,medium,47.643,47.643,0.6154
3,ナオミライトニング,3,差し,差し,668.89,668.89,7,2.67,69.572,8.0,45.0-82.0,0.75,41.327,42.714,55.857,34.566,52.221,69.065,43.194,36.094,50.842,-0.372,44.556,42.877,-1.369,-0.48,-0.503,0.038,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.337,0.341,0.036,0.677,1.0,67.665,33.666,49.195,70.393,57.144,41.275,65.0,36.461,0.0,0.0,41.265,47.7175,33.9,0.0,3.571,53.0,-4.0,67.148,42.237,0.0,0.0,0.0,medium,47.643,47.643,0.6154
