horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,carried_weight,weight_penalty,pace_fit_score,final_stretch_score,style_attack_ratio,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
5,アルディスティーノ,5,先行,先行,1290.238,1290.238,3,4.22,22.136,12.0,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,84.669,84.669,0.7291
2,マイバラード,2,先行,先行,1289.05,1289.05,4,1.0,23.325,12.0,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,84.669,84.669,0.7291
7,グレーヌドジョワ,7,先行,先行,1284.086,1284.086,5,6.22,28.289,12.0,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,84.669,84.669,0.7291
4,タイキルッジェーロ,4,差し,差し,1258.307,1258.307,6,3.45,54.067,12.0,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,84.669,84.669,0.7291
8,キセキノエンジェル,8,差し,差し,1238.536,1238.536,7,7.0,73.839,12.0,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.323,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,84.669,84.669,0.7291
9,スタードメイソン,8,差し,差し,1230.375,1230.375,8,7.0,82.0,12.0,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,84.669,84.669,0.7291
3,ゴーゴータカシ,3,追込,追込,1224.596,1224.596,9,2.87,87.779,12.0,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.323,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,84.669,84.669,0.7291
6,ウインベラーノ,6,逃げ,逃げ,1318.395,1318.395,1,5.0,0.0,12.0,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,85.058,85.058,0.7324
1,グランセゾン,1,先行,先行,1306.395,1306.395,2,0.22,12.0,12.0,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,85.058,85.058,0.7324
5,アルディスティーノ,5,先行,先行,1296.3,1296.3,3,4.22,22.094,12.0,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,85.058,85.058,0.7324
2,マイバラード,2,先行,先行,1295.065,1295.065,4,1.0,23.33,12.0,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,85.058,85.058,0.7324
7,グレーヌドジョワ,7,先行,先行,1290.113,1290.113,5,6.22,28.281,12.0,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,85.058,85.058,0.7324
4,タイキルッジェーロ,4,差し,差し,1264.368,1264.368,6,3.45,54.027,12.0,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,85.058,85.058,0.7324
8,キセキノエンジェル,8,差し,差し,1244.478,1244.478,7,7.0,73.917,12.0,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,85.058,85.058,0.7324
9,スタードメイソン,8,差し,差し,1236.395,1236.395,8,7.0,82.0,12.0,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,85.058,85.058,0.7324
3,ゴーゴータカシ,3,追込,追込,1230.758,1230.758,9,2.87,87.637,12.0,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.331,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,85.058,85.058,0.7324
6,ウインベラーノ,6,逃げ,逃げ,1324.415,1324.415,1,5.0,0.0,12.0,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,85.446,85.446,0.7358
1,グランセゾン,1,先行,先行,1312.415,1312.415,2,0.22,12.0,12.0,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,85.446,85.446,0.7358
5,アルディスティーノ,5,先行,先行,1302.362,1302.362,3,4.22,22.053,12.0,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,85.446,85.446,0.7358
2,マイバラード,2,先行,先行,1301.079,1301.079,4,1.0,23.335,12.0,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,85.446,85.446,0.7358
7,グレーヌドジョワ,7,先行,先行,1296.141,1296.141,5,6.22,28.274,12.0,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,85.446,85.446,0.7358
4,タイキルッジェーロ,4,差し,差し,1270.428,1270.428,6,3.45,53.986,12.0,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,85.446,85.446,0.7358
8,キセキノエンジェル,8,差し,差し,1250.42,1250.42,7,7.0,73.995,12.0,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.339,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,85.446,85.446,0.7358
9,スタードメイソン,8,差し,差し,1242.415,1242.415,8,7.0,82.0,12.0,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,85.446,85.446,0.7358
3,ゴーゴータカシ,3,追込,追込,1236.92,1236.92,9,2.87,87.494,12.0,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.339,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,85.446,85.446,0.7358
6,ウインベラーノ,6,逃げ,逃げ,1330.435,1330.435,1,5.0,0.0,12.0,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.348,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,85.835,85.835,0.7391
1,グランセゾン,1,先行,先行,1318.435,1318.435,2,0.22,12.0,12.0,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.348,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,85.835,85.835,0.7391
5,アルディスティーノ,5,先行,先行,1308.424,1308.424,3,4.22,22.011,12.0,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.348,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,85.835,85.835,0.7391
2,マイバラード,2,先行,先行,1307.094,1307.094,4,1.0,23.34,12.0,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.348,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,85.835,85.835,0.7391
7,グレーヌドジョワ,7,先行,先行,1302.168,1302.168,5,6.22,28.267,12.0,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.348,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,85.835,85.835,0.7391
4,タイキルッジェーロ,4,差し,差し,1276.489,1276.489,6,3.45,53.946,12.0,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.348,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,85.835,85.835,0.7391
8,キセキノエンジェル,8,差し,差し,1256.361,1256.361,7,7.0,74.073,12.0,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.348,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,85.835,85.835,0.7391
9,スタードメイソン,8,差し,差し,1248.435,1248.435,8,7.0,82.0,12.0,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.348,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,85.835,85.835,0.7391
3,ゴーゴータカシ,3,追込,追込,1243.082,1243.082,9,2.87,87.352,12.0,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.348,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,85.835,85.835,0.7391
6,ウインベラーノ,6,逃げ,逃げ,1336.455,1336.455,1,5.0,0.0,12.0,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.356,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,86.223,86.223,0.7425
1,グランセゾン,1,先行,先行,1324.455,1324.455,2,0.22,12.0,12.0,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.356,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,86.223,86.223,0.7425
5,アルディスティーノ,5,先行,先行,1314.486,1314.486,3,4.22,21.969,12.0,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.356,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,86.223,86.223,0.7425
2,マイバラード,2,先行,先行,1313.109,1313.109,4,1.0,23.346,12.0,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.356,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,86.223,86.223,0.7425
7,グレーヌドジョワ,7,先行,先行,1308.196,1308.196,5,6.22,28.259,12.0,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.356,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,86.223,86.223,0.7425
4,タイキルッジェーロ,4,差し,差し,1282.549,1282.549,6,3.45,53.905,12.0,45.0-82.0,0.75,47.986,63.306,57.194,45.755,62.952,63.662,49.259,44.395,56.637,0.265,52.854,53.992,2.33,0.461,0.893,0.356,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.537,0.471,0.351,0.631,1.0,63.097,53.656,54.298,74.735,57.706,51.074,65.0,62.131,0.0,0.0,48.992,50.52647058823529,34.5,0.0,35.131,55.0,-2.0,73.019,53.501,0.0,0.0,0.0,medium,86.223,86.223,0.7425
8,キセキノエンジェル,8,差し,差し,1262.303,1262.303,7,7.0,74.152,12.0,45.0-82.0,0.75,35.0,35.0,48.0,22.049,21.186,44.239,40.0,37.941,41.202,-1.0,42.213,41.375,-0.015,-1.0,-1.25,0.356,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.434,0.399,0.031,0.435,1.0,43.526,43.354,41.527,46.947,34.278,27.094,65.0,51.479,0.0,0.0,34.053,50.725,37.2,0.0,3.061,56.0,0.0,71.451,39.064,0.0,0.0,0.0,medium,86.223,86.223,0.7425
9,スタードメイソン,8,差し,差し,1254.455,1254.455,8,7.0,82.0,12.0,45.0-82.0,0.75,35.0,42.571,45.829,19.681,29.843,39.637,40.0,38.963,40.693,-1.0,43.387,41.908,-1.539,-1.0,-1.21,0.356,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.322,0.285,0.175,0.405,1.0,40.472,32.244,33.902,52.322,34.832,26.933,65.0,62.927,0.0,0.0,38.688,48.2425,36.6,0.0,17.5,56.0,0.0,58.779,42.217,0.0,0.0,0.0,medium,86.223,86.223,0.7425
3,ゴーゴータカシ,3,追込,追込,1249.245,1249.245,9,2.87,87.21,12.0,75.0-120.0,0.75,51.72,72.929,48.0,70.031,78.571,74.482,54.736,46.611,63.855,1.0,55.675,54.091,-1.369,0.913,0.91,0.356,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.621,0.644,0.183,0.746,1.0,74.632,62.059,69.0,80.01,65.974,57.579,65.0,53.128,0.0,0.0,47.918,50.230000000000004,33.4,0.0,18.333,58.0,4.0,87.041,52.972,0.0,0.0,0.0,medium,86.223,86.223,0.7425
6,ウインベラーノ,6,逃げ,逃げ,1342.475,1342.475,1,5.0,0.0,12.0,0.0-8.0,0.75,44.506,68.786,48.0,48.065,56.221,63.947,45.578,37.566,58.769,0.486,45.342,44.767,0.289,-0.74,-0.712,0.365,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.896,0.896,0.0,0.635,1.0,63.473,89.579,77.832,51.133,54.421,55.197,65.0,47.128,0.0,0.0,38.812,51.7375,35.3,0.0,0.0,58.0,4.0,50.309,39.198,0.0,0.0,0.0,medium,86.611,86.611,0.7458
1,グランセゾン,1,先行,先行,1330.475,1330.475,2,0.22,12.0,12.0,12.0-34.0,0.75,52.192,82.0,48.0,67.417,73.657,64.777,53.661,48.555,61.376,0.757,57.006,54.874,-2.769,1.0,1.047,0.365,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.682,0.659,0.359,0.646,1.0,64.559,68.167,65.3,70.57,59.603,54.97,65.0,64.895,0.0,0.0,49.023,49.575,34.4,0.0,35.893,56.0,0.0,86.786,56.599,0.0,0.0,0.0,medium,86.611,86.611,0.7458
5,アルディスティーノ,5,先行,先行,1320.548,1320.548,3,4.22,21.927,12.0,12.0-34.0,0.75,46.405,63.714,48.0,54.271,61.121,60.444,47.387,43.507,56.919,0.294,50.964,49.737,-0.889,0.159,0.153,0.365,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.645,0.666,0.155,0.609,1.0,60.905,64.507,64.032,60.365,54.046,48.768,65.0,58.574,0.0,0.0,42.112,49.6775,36.1,0.0,15.476,56.0,0.0,78.679,48.301,0.0,0.0,0.0,medium,86.611,86.611,0.7458
2,マイバラード,2,先行,先行,1319.124,1319.124,4,1.0,23.351,12.0,12.0-34.0,0.75,44.5,41.929,48.0,56.096,66.843,59.848,46.881,43.653,52.683,-0.147,52.894,51.961,-0.549,0.468,0.54,0.365,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.362,0.386,0.45,0.597,1.0,59.682,36.232,48.114,63.179,54.895,45.072,65.0,57.345,0.0,0.0,52.657,47.3725,34.0,0.0,45.0,58.0,4.0,83.375,56.865,0.0,0.0,0.0,medium,86.611,86.611,0.7458
7,グレーヌドジョワ,7,先行,先行,1314.223,1314.223,5,6.22,28.252,12.0,12.0-34.0,0.75,42.362,46.0,51.329,47.474,60.371,55.043,43.785,42.179,54.696,0.063,49.388,47.022,-2.599,-0.093,-0.32,0.365,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.682,0.663,0.137,0.546,1.0,54.616,68.154,61.031,61.532,51.497,51.617,65.0,64.102,0.0,0.0,43.147,50.9375,35.3,0.0,13.736,55.0,-2.0,70.558,47.351,0.0,0.0,0.0,medium,86.611,86.611,0.7458
